price buyer acres sqft condition covpkg age units salesdate region
1444000 Out 2.31 49544 Average 0 26 76 1990 Tempe
1620000 Out 2.1 51264 Average 4 26 90 1990 Tempe
1175000 Out 1.63 36834 Average 0 25 66 1990 Tempe
340000 Out 0.64 7480 Poor 0 33 19 1990 Tempe
937000 Out 0.867 19300 Average 0 33 36 1997 Tempe
1200000 Out 2.21 42600 Average 0 9 60 1990 Tempe
2400000 Out 4.53 90000 Average 168 19 88 1990 Tempe
1167400 Out 2.51 44132 Average 0 9 56 1990 Tempe
1500000 Out 2.57 58360 Fair 58 18 74 1990 Tempe
440000 Out 0.864 14125 Average 26 30 16 1994 Tempe
114794 Out 0.3 4400 Fair 0 21 8 1990 Tempe
187000 Out 0.362 6000 Average 0 32 10 1994 Tempe
400000 Out 0.7 15840 Average 0 29 28 1993 Tempe
326000 Out 0.435 7200 Average 8 38 8 1996 Tempe
224000 Out 0.63 4608 Average 13 34 12 1992 Tempe
250000 Out 0.942 15876 Fair 0 31 21 1991 Tempe
300000 Out 0.441 8066 Good 8 21 8 1994 Tempe
800000 Out 2.088 38880 Average 0 10 54 1993 Tempe
330000 Out 1.131 17179 Average 26 32 28 1995 Tempe
184000 Out 0.412 5400 Average 6 35 8 1994 Tempe
185000 Out 0.478 7300 Fair 0 34 11 1994 Tempe
940000 Out 1.16 29474 Average 36 26 40 1990 Tempe
885416 Out 1.923 39742 Average 0 29 76 1992 Tempe
1600000 Out 1.644 36770 Average 0 31 66 1996 Tempe
487500 Out 1.073 14520 Average 24 32 24 1996 Tempe
1050000 Out 0.875 24890 Average 0 27 39 1997 Tempe
1550000 Out 2.31 50760 Average 0 30 76 1994 Tempe
710000 Out 0.918 29706 Average 0 23 62 1991 Tempe
210000 Out 0.499 5480 Fair 0 34 12 1991 Tempe
4200000 Out 10.455 194512 Good 0 21 262 1993 Tempe
1490000 Out 2.132 42900 Average 56 6 56 1993 Tempe
935000 Out 0.75 36000 Average 0 24 36 1993 Tempe
4100000 Out 3.993 69592 Excellent 0 6 88 1993 Tempe
850000 Out 1.14 20500 Good 32 4 32 1990 Tempe
14350000 Out 20 287900 Average 312 6 312 1993 Tempe
1725000 Out 1.75 45760 Average 29 8 52 1993 Tempe
1090000 Out 1.215 19004 Average 26 10 25 1996 Tempe
1825000 Out 2.1 46050 Average 0 29 90 1993 Tempe
527500 Out 0.629 18000 Average 0 21 24 1992 Tempe
1580000 Out 2.133 42900 Average 57 9 56 1996 Tempe
264000 Out 0.638 10800 Average 0 6 12 1993 CentPhoenix
655000 Out 0.6076 15672 Average 12 39 20 1999 Mesa
27000000 Out 16.293 295432 Good 340 2 340 2000 Mesa
340000 Out 0.5464 7064 Average 0 11 8 1998 Mesa
310000 Out 0.688 6048 Average 0 16 8 1999 Mesa
359800 Out 0.3453 5040 Average 0 30 6 2000 Mesa
325000 Out 0.4181 5314 Average 0 48 8 2000 Mesa
3400000 Out 5.8636 81900 Average 0 29 91 1999 Mesa
1885000 Out 1.625 39396 Average 36 21 60 2000 Mesa
725000 Out 0.5998 13866 Fair 23 28 22 2000 Mesa
4150000 Out 2.5114 59572 Average 94 13 94 2000 Mesa
6250000 Out 6.231 135960 Average 154 20 154 1999 Mesa
5100000 Out 5.5303 103000 Average 120 20 120 1998 Mesa
16850000 Out 12.588 240245 Good . 4 256 2001 Mesa
360000 Out 0.389 6354 Average . 15 8 2001 Mesa
6425000 Out 6.208 108341 Average 154 12 154 1999 Mesa
23575000 Out 20.036 394576 Average 419 15 419 2000 Mesa
24700000 Out 28.813 472290 Average 406 15 406 2000 Mesa
661637 Out 1.12 12780 Good 20 6 15 1990 Mesa
554530 Out 1.12 12780 Good 20 6 15 1990 Mesa
154000 Out 0.574 5530 Average 9 31 8 1991 Mesa
800000 Out 1.66 47394 Fair 0 21 96 1990 Mesa
1650000 Out 1.575 47297 Fair 0 27 92 1997 Mesa
2500000 Out 1.318 96746 Good 0 5 197 1991 Mesa
850000 Out 0.76 25152 Good 52 4 32 1990 Mesa
4650000 Out 7.62 121500 Average 0 11 272 1990 Mesa
4372671 Out 23.23 171600 Average 0 11 264 1990 Mesa
320000 Out 0.59 13640 Good 12 5 16 1990 Mesa
1700000 Out 2.62 67200 Good 0 6 88 1990 Mesa
6500000 Out 7.505 136500 Good 156 14 156 1996 Mesa
7575000 Out 8.02 155951 Good 250 11 269 1990 Mesa
1078000 Out 2.73 52000 Average 72 5 80 1990 Mesa
5600000 Out 5.845 93438 Average 107 10 108 1996 Mesa
254660 Out 0.38 6336 Average 8 7 8 1990 Mesa
174500 Out 0.58 7308 Good 8 24 8 1992 Mesa
120000 Out 0.436 7032 Average 0 30 8 1992 Mesa
490000 Out 1.85 31680 Average 0 30 36 1993 Mesa
305000 Out 0.91 15064 Good 8 22 21 1991 Mesa
1000000 Out 2.761 58282 Good 70 6 70 1992 Mesa
222527 Out 0.654 6486 Average 10 49 17 1993 Mesa
351000 Out 7.14 10800 Average 16 13 12 1996 Mesa
1312500 Out 1.61 35828 Average 42 13 42 1997 Mesa
1240000 Out 1.336 21140 Excellent 44 12 43 1997 Mesa
1940000 Out 2.728 52000 Good 80 11 80 1995 Mesa
7800000 Out 14.6 278464 Good 320 5 320 1991 Mesa
350000 Out 0.949 10788 Average 0 10 12 1993 Mesa
904000 Out 0.952 25608 Average 24 9 36 1995 Mesa
1080000 Out 1.612 35828 Average 42 10 42 1994 Mesa
1691900 Out 1.793 48128 Average 0 18 79 1992 Mesa
7000000 Out 14.405 231120 Average 286 11 286 1991 Mesa
298000 Out 0.771 12864 Average 0 8 16 1992 Mesa
7400000 Out 20.505 234696 Average 341 17 320 1996 Mesa
228478 Out 0.327 6400 Average 0 9 8 1993 Mesa
246000 Out 0.175 7824 Average 4 16 8 1996 Mesa
5300000 Out 8.797 234696 Fair 0 12 320 1991 Mesa
262447 Out 0.348 4920 Fair 6 5 5 1991 Mesa
122500 Out 0.451 5600 Average 7 22 7 1994 Mesa
215000 Out 0.344 8480 Average 0 28 20 1991 Mesa
4100000 Out 9.941 152710 Good 209 8 209 1991 Mesa
740000 Out 1.459 35100 Average 62 6 39 1991 Mesa
3500000 Out 5.543 121746 Average 125 21 151 1995 Mesa
1669500 Out 2.43 74400 Average 96 22 96 1994 Mesa
1185000 Out 1.941 39300 Average 0 11 52 1996 Mesa
2890000 Out 4 95480 Average 20 23 118 1996 Mesa
4900000 Out 5.485 114824 Average 136 10 136 1995 Mesa
1925000 Out 2.356 55860 Good 74 13 72 1994 Mesa
4294000 Out 5.525 103000 Good 119 16 120 1994 Mesa
2000000 Out 2.936 64920 Good 94 8 84 1994 Mesa
1700000 Out 2.936 63529 Good 94 5 84 1991 Mesa
1925000 Out 3.58 77212 Good 96 19 96 1992 Mesa
4400000 Out 8.842 191478 Good 194 6 194 1992 Mesa
1035000 Out 1.527 38240 Good 0 7 59 1991 Mesa
1428000 Out 2.497 58872 Average 76 11 76 1991 Mesa
765000 Out 1.404 29728 Average 16 8 32 1992 Mesa
1200000 Out 3.583 85200 Average 106 21 97 1992 Mesa
1715000 Out 3.246 81200 Average 93 12 92 1992 Mesa
1100000 Out 1.5 36584 Average 34 4 44 1990 Mesa
1325000 Out 1.5 36584 Average 44 8 44 1994 Mesa
2220000 Out 4.399 91315 Average 206 13 206 1992 Mesa
317549 Out 0.5202 7064 Good 0 8 8 1995 Mesa
9700000 Out 10.388 195600 Good 211 10 206 1996 Mesa
615000 Out 1.108 20290 Average 26 8 24 1993 Mesa
195000 Out 0.5 7712 Good 0 6 8 1991 Mesa
8750000 Out 8.842 172078 Average 197 11 194 1997 Mesa
8984672 Out 6.774 196037 Average 166 11 166 1995 Mesa
912333 Out 9.475 42000 Average 0 11 72 1993 Chandler
298500 Out 0.5784 6892 Average 8 18 7 1998 Chandler
18450000 Out 15.898 289256 Good 299 7 299 2000 Chandler
33300000 Out 30.331 549974 Good 584 13 584 2000 Chandler
5815000 Out 5.8965 83579 Average 130 12 130 1998 Chandler
18433800 Out 11.5 259940 Good 248 3 240 2000 Chandler
275000 Out 0.78 8850 Average 0 36 12 1997 Chandler
5750000 Out 11.1 147925 Good 380 4 376 1990 Chandler
5285000 Out 8.21 120008 Good 152 4 152 1990 Chandler
130000 Out 0.283 4340 Good 0 12 6 1991 Chandler
185000 Out 0.517 12800 Average 16 28 16 1993 Chandler
205000 Out 0.507 8448 Fair 0 39 12 1992 Chandler
530000 Out 1.015 12384 Average 30 10 16 1994 Chandler
180000 Out 0.401 4650 Average 0 14 6 1992 Chandler
345000 Out 0.527 12672 Average 16 31 16 1996 Chandler
3300000 Out 7.09 136500 Good 156 6 156 1992 Chandler
11500000 Out 9.726 198968 Excellent 251 0 187 1996 Chandler
7900000 Out 19.885 296096 Good 0 4 360 1990 Chandler
180000 Out 0.482 11280 Average 0 7 16 1992 NPhoenix
189000 Out 0.65 9600 Average 0 5 12 1990 Scottsdale
2035000 Out 1.975 55000 Average 0 25 88 1999 NWCities
3400000 Out 4.218 79794 Average 100 16 93 2000 NWCities
5625000 Out 6.866 158700 Average 200 13 200 1998 NWCities
580000 Out 0.8345 9984 Average 16 27 16 1999 NWCities
650000 Out 0.8576 19500 Average 30 14 26 1999 NWCities
460000 Out 0.3696 9000 Average 12 14 10 1999 NWCities
269898 Out 0.75 9600 Good 0 14 12 1990 NWCities
8200000 Out 15.89 264574 Excellent 250 5 408 1990 NWCities
1600000 Out 3.06 46560 Good 110 7 104 1990 NWCities
2871000 Out 6.05 108640 Good 208 6 208 1990 NWCities
546000 Out 1.509 21700 Average 0 6 28 1991 NWCities
200000 Out 0.933 8440 Fair 0 33 22 1991 NWCities
108000 Out 0.329 5100 Good 0 15 8 1991 NWCities
164000 Out 0.44 7450 Average 0 21 12 1991 NWCities
280000 Out 0.838 10300 Average 0 42 21 1992 NWCities
431600 Out 2.236 25200 Average 28 26 28 1991 NWCities
480000 Out 1.36 23800 Good 0 8 28 1991 NWCities
615000 Out 2.72 37760 Average 0 28 42 1991 NWCities
350000 Out 1.366 25600 Good 32 7 32 1991 NWCities
8922000 Out 13.115 202941 Average 336 7 336 1991 NWCities
1010000 Out 22.661 81248 Good 104 6 100 1991 NWCities
866300 Out 3.142 38400 Average 48 36 48 1996 NWCities
190000 Out 0.482 8120 Average 0 9 12 1993 NWCities
275000 Out 0.933 8268 Average 0 43 15 1996 NWCities
200077 Out 0.496 6450 Average 0 33 7 1991 NWCities
150000 Out 0.36 7200 Average 8 32 8 1995 NWCities
135000 Out 0.428 6768 Fair 0 23 11 1991 NWCities
3470000 Out 10.036 172342 Average 329 21 329 1992 NWCities
1300000 Out 3.737 69888 Good 100 22 88 1994 NWCities
1217000 Out 1.698 45000 Good 60 9 60 1991 NWCities
9405405 Out 15.941 279144 Good 402 5 516 1991 NWCities
600000 Out 2.453 24000 Average 22 21 24 1995 NWCities
2243000 Out 5.194 92724 Average 0 25 116 1996 NWCities
4325000 Out 8.125 127920 Average 208 11 208 1995 NWCities
200000 Out 0.6 12825 Average 3 10 20 1991 NWCities
5400000 Out 8.723 158256 Good 224 6 234 1991 NWCities
3330000 Out 8.125 137058 Good 120 7 223 1992 NWCities
4000000 Out 4.465 92820 Average 102 12 102 1996 NWCities
1948000 Out 2.913 58640 Average 85 13 86 1997 NWCities
1375000 Out 3.247 87600 Average 0 21 120 1993 NWCities
1100000 Out 4.304 93670 Average 0 13 164 1993 NWCities
1240000 Out 7.063 85600 Average 0 17 118 1992 NWCities
3350000 Out 7.392 127400 Average 190 20 200 1995 NWCities
1834000 Out 7.117 81764 Average 0 20 118 1995 NWCities
154000 Out 0.342 5520 Average 8 15 8 1995 NWCities
2400000 Out 17 179050 Average 80 28 205 1991 NWCities
80000 Out 0.342 5600 Poor 0 18 8 1994 NWCities
300000 Out 0.37 9000 Average 10 6 10 1991 NWCities
3264000 Out 11.157 121210 Average 307 9 307 1993 NWCities
9235000 Out 8.122 160960 Good 240 8 240 1995 NWCities
12873824 Out 12 231480 Good 241 0 240 1996 NWCities
204000 Out 0.497 7256 Average . 3 8 1992 NWCities
1575000 Out 3.175 43300 Good 72 14 70 1993 NWCities
490000 Out 2.13 31380 Fair 0 9 34 1996 NWCities
850000 Out 0.6428 25440 Average 0 34 24 2000 SWPhoenix
290000 Out 1.103 10000 Average 0 49 13 1994 SWPhoenix
265000 Out 0.473 6160 Good 0 2 8 1991 SWPhoenix
3200000 Out 5 99256 Average 112 12 108 1991 CentPhoenix
395000 Out 0.551 7834 Average 0 41 12 1998 Scottsdale
17500000 Out 13.007 291280 Average 332 29 332 2000 Scottsdale
269500 Out 0.3223 5936 Average 8 35 8 1998 Scottsdale
525000 Out 0.551 7834 Average 0 42 12 1999 Scottsdale
575000 Out 0.5554 8904 Average 0 40 16 2000 Scottsdale
30900000 Out 28.13 357944 Excellent 365 1 368 1999 Scottsdale
895000 Out 1.1364 15240 Average 0 31 22 1999 Scottsdale
8600000 Out 7.1148 139100 Average 152 29 152 2000 Scottsdale
10150000 Out 8.737 145652 Average 182 13 182 1999 Scottsdale
7800000 Out 5.341 137900 Average 177 13 160 1998 Scottsdale
180000 Out 0.4 5750 Average 0 32 8 1990 Scottsdale
725000 Out 0.54 15208 Average . 27 13 1990 Scottsdale
2400000 Out 5.3 86300 Average 104 27 96 1990 Scottsdale
324000 Out 1.244 16870 Fair 0 33 20 1991 Scottsdale
527000 Out 1.11 15240 Good 0 22 22 1990 Scottsdale
171000 Out 0.369 6130 Good 10 36 9 1994 Scottsdale
845000 Out 1.183 27050 Good 36 36 30 1994 Scottsdale
110000 Out 0.369 4824 Fair 0 35 8 1994 Scottsdale
186000 Out 0.354 5723 Average 0 32 8 1990 Scottsdale
165000 Out 0.415 6156 Average 0 35 8 1993 Scottsdale
189200 Out 0.404 5568 Average 0 38 8 1996 Scottsdale
475000 Out 1.023 18150 Average 0 29 24 1991 Scottsdale
4625000 Out 8.042 149374 Average 170 14 188 1992 Scottsdale
310000 Out 0.553 9651 Average 0 35 16 1995 Scottsdale
3637500 Out 5.516 80178 Average 85 34 106 1997 Scottsdale
2100000 Out 1.701 39560 Average 46 14 46 1995 Scottsdale
442000 Out 0.551 9846 Average 0 32 22 1993 Scottsdale
5025000 Out 8.2 126876 Average 219 25 152 1996 Scottsdale
2600000 Out 4.697 99378 Average 58 21 114 1992 Scottsdale
5715330 Out 8.111 150738 Good 0 5 202 1991 Scottsdale
420000 Out 0.575 10240 Average 12 39 12 1996 Scottsdale
610500 Out 1.102 19740 Average 25 16 25 1993 Scottsdale
1540000 Out 1.64 30450 Average 0 26 59 1994 Scottsdale
9300000 Out 8.658 138240 Good 160 6 160 1994 Scottsdale
235000 Out 0.37 5712 Average 7 33 8 1995 Scottsdale
11658532 Out 11.586 187804 Good 0 1 200 1992 Scottsdale
4100000 Out 5.726 100520 Average 128 12 128 1992 Scottsdale
25000000 Out 10.292 277128 Good 276 4 276 1996 Scottsdale
32750000 Out 18.247 340552 Good 194 4 320 1997 Scottsdale
16800000 Out 13.28 248580 Good 453 5 272 1995 Scottsdale
467000 Out 0.751 12100 Excellent 1 51 20 1996 Mesa
440000 Out 1.08 10500 Average 0 4 12 1990 Scottsdale
300000 Out 0.375 7500 Good 20 8 10 1994 Scottsdale
1850000 Out 4.625 66160 Average 94 7 76 1992 SWPhoenix
4750000 Out 4.586 88396 Average 150 16 150 2000 SWPhoenix
300000 Out 4.136 26848 Average 0 28 54 1992 SWPhoenix
1050000 Out 3.456 57760 Good 110 6 80 1992 SWPhoenix
4130000 Out 10.719 155168 Average 168 19 168 1997 SWPhoenix
648000 Out 1.0704 16629 Average 0 17 23 2001 CentPhoenix
5675000 Out 4.069 77552 Good 120 15 116 2001 NWCities
420000 Out 0.5785 9808 Fair 0 42 14 2001 NWCities
255000 Out 0.4876 4860 Average 6 28 6 2001 CentPhoenix
11800000 Out 9.245 149780 Good 224 7 160 2001 Chandler
450000 Out 0.524 7314 Average 8 38 8 2002 CentPhoenix
16850000 Out 12.588 240245 Good 296 4 256 2001 Mesa
6500000 Out 4.53 114900 Average 132 18 132 2002 CentPhoenix
299000 Out 0.2646 4000 Average 8 44 8 2002 CentPhoenix
775000 Out 0.925 15600 Average 0 16 24 2002 SWPhoenix
7915000 Out 7.018 134520 Average 154 16 152 2002 Mesa
250000 Out 0.293 6600 Average 0 20 10 2001 CentPhoenix
6110000 Out 4.652 92160 Excellent 96 1 96 2001 NPhoenix
1050000 Out 0.927 16320 Average 20 33 14 2002 CentPhoenix
780000 Out 1.17 14580 Average 0 42 19 2002 CentPhoenix
360000 Out 0.389 6354 Average 9 15 8 2001 Mesa
6450000 Out 8.351 175224 Average 212 17 213 2001 SWPhoenix
10810000 Out 7.99 143664 Excellent 168 2 144 2001 SWPhoenix
5350000 Out 5.847 119392 Good 148 16 148 2001 NWCities
637000 Out 0.9485 11000 Average 16 44 15 2001 CentPhoenix
2085000 Out 2.69 40128 Average 0 28 48 2002 SWPhoenix
800000 Out 0.8692 22400 Average 0 20 28 2002 CentPhoenix
4550000 Out 4.119 60278 Average 36 19 88 2002 Tempe
2725000 Out 2.761 58418 Average 70 15 70 2001 Mesa
1875000 Out 2.2165 31728 Average 36 38 32 2002 CentPhoenix
12098151 Out 11.87 161861 Excellent . 2 200 2001 Mesa
47700000 Out 29.9 594252 Average 780 13 768 2001 CentPhoenix
380000 Out 0.4894 7600 Average 0 17 8 2002 CentPhoenix
1120000 Out 0.8747 21760 Average 28 18 28 2002 CentPhoenix
270000 Out 0.3616 3712 Average 0 46 9 2001 Tempe
750000 Out 0.9107 14011 Average 17 45 17 2001 CentPhoenix
7900000 Out 10.739 155168 Average 168 23 168 2001 SWPhoenix
9200000 Out 8.436 135386 Good 160 5 160 2001 Chandler
770000 Out 0.737 16700 Average 22 17 22 2001 CentPhoenix
15350000 Out 12.712 291328 Average 376 20 376 2001 NPhoenix
1125000 Out 2.032 30130 Average 32 41 28 2001 CentPhoenix
1898000 Out 1.938 36995 Average 0 19 52 2001 Mesa
827000 Out 1.564 17856 Average 20 37 19 2001 CentPhoenix
528000 Out 1.0763 10889 Average . 53 14 2001 CentPhoenix
450000 Out 0.7393 6110 Average 6 31 7 2002 Mesa
1206000 Out 1.595 24648 Average 40 18 33 2002 NWCities
475000 Out 0.8424 10842 Average 14 32 13 2001 CentPhoenix
1200000 Out 3.4176 32230 Fair . 25 44 2001 Chandler
8550000 Out 6.666 149656 Average 192 17 192 2001 NPhoenix
3100000 Out 2.4162 61540 Average 68 16 68 2001 Mesa
9170015 Out 5.341 138100 Average 160 16 160 2001 Scottsdale
4750000 Out 4.322 95200 Average 112 16 112 2001 NWCities
465000 Out 0.482 11500 Fair 0 18 16 2001 NPhoenix
5150667 Out 6.631 138025 Fair 184 37 182 2001 CentPhoenix
10000000 Out 9.0132 195600 Average 211 15 206 2001 Mesa
2400000 Out 1.903 42108 Average 54 15 58 2001 NPhoenix
20750000 Out 15 291492 Average 330 15 330 2001 Scottsdale
1135000 Out 1.645 19630 Average 30 19 25 2001 Mesa
12925000 Out 21.235 230894 Average 200 19 336 2001 Mesa
1154500 Out 2.195 25608 Average 36 15 36 2001 Mesa
3100000 Out 2.171 59152 Average 110 15 98 2001 CentPhoenix
2050000 Out 2.811 44173 Average 0 41 66 2001 Mesa
380000 Out 0.414 7280 Average 9 38 8 2001 Scottsdale
515000 Out 0.8632 7856 Fair 0 48 16 2001 CentPhoenix
380000 Out 0.815 9000 Average 0 42 12 2001 CentPhoenix
450000 Out 1.3172 9650 Fair 10 57 17 2001 CentPhoenix
345000 Out 0.412 5197 Average 6 53 6 2002 CentPhoenix
10750000 Out 7.576 162040 Average 186 16 186 2001 SWPhoenix
9850000 Out 15.725 188210 Average 500 22 483 2002 SWPhoenix
2050000 Out 2.22 39216 Average . 15 48 2001 Mesa
482500 Out 0.481 8500 Average 12 43 12 2002 Mesa
275000 Out 0.287 4260 Average 0 57 10 2002 NPhoenix
3150000 Out 4.768 93388 Average 124 29 124 2002 CentPhoenix
350000 Out 0.2909 6622 Average 0 46 8 2001 CentPhoenix
1500000 Out 0.61 28072 Average 0 41 29 2002 CentPhoenix
2500000 Out 4.691 53745 Average 0 38 69 2002 SWPhoenix
1250000 Out 0.9125 26546 Fair 0 33 40 2002 CentPhoenix
3436000 Out 2.1006 48640 Good 54 39 52 2001 CentPhoenix
2800000 Out 3.913 54350 Average 40 16 56 2002 Mesa
835000 Out 0.443 13275 Average 0 39 23 2002 CentPhoenix
12700000 Out 15.207 223576 Good 256 14 256 2001 Chandler
8100000 Out 4.8734 168002 Good 220 28 219 1998 CentPhoenix
1525000 Out 2.2165 31728 Average 36 18 32 1998 CentPhoenix
595000 Out 0.4821 14712 Average 0 40 34 1998 CentPhoenix
830000 Out 0.4821 13887 Average 0 3 34 1998 CentPhoenix
380000 Out 0.305 9420 Average . 37 12 1998 CentPhoenix
330000 Out 0.6988 8985 Fair 18 46 15 1999 CentPhoenix
2450000 Out 2.32 50900 Average 70 16 76 2000 CentPhoenix
820000 Out 2.594 39032 Fair 0 35 56 1997 CentPhoenix
310000 Out 0.917 12768 Average 0 30 5 1995 CentPhoenix
800000 Out 0.906 28107 Average 0 27 61 1995 CentPhoenix
154500 Out 0.402 5640 Average 0 31 8 1995 CentPhoenix
4600000 Out 5.08 106390 Average 192 26 191 1997 CentPhoenix
432669 Out 0.84 16400 Fair 0 33 26 1997 CentPhoenix
5250000 Out 6.8 157400 Average 203 25 203 1996 CentPhoenix
2750000 Out 10.017 123280 Average 0 12 272 1991 CentPhoenix
2425000 Out 2.921 91784 Average 127 10 128 1995 CentPhoenix
3000000 Out 5.506 165914 Average 405 22 219 1992 CentPhoenix
257000 Out 0.424 15800 Fair 0 30 20 1994 CentPhoenix
9000000 Out 13.258 237633 Good 430 7 430 1993 CentPhoenix
485000 Out 0.68 13253 Average 0 29 29 1995 CentPhoenix
5800000 Out 6.693 113400 Good 165 14 165 1999 NPhoenix
5500000 Out 9.441 151728 Good 224 11 224 1994 NPhoenix
2675000 Out 5.287 152700 Fair 0 10 190 1994 NPhoenix
10325000 Out 11.402 248214 Average 295 13 300 2000 SWPhoenix
7000000 Out 7.559 174976 Average 200 14 200 1999 SWPhoenix
5000000 Out 8.351 172556 Average 212 10 212 1994 SWPhoenix
5762500 Out 7.731 185220 Average 220 13 220 1997 SWPhoenix
2125000 Out 1.923 39340 Average 0 35 76 1998 Tempe
21100000 Out 17.699 375660 Good 510 7 510 1994 Tempe
1525000 Out 3.768 108548 Average 12 22 164 1992 Tempe
6200000 Out 6.497 115236 Average 116 11 116 1997 Tempe
2765000 Out 6.635 147180 Average 16 31 180 1993 Tempe
7600000 Out 7.018 134520 Average 154 13 152 1999 Mesa
5075000 Out 3.951 80568 Average 88 13 96 1999 Mesa
12640000 Out 11.6927 186176 Average 256 13 256 1999 Mesa
940000 Out 1.29 19200 Average 24 23 35 1996 Mesa
10600000 Out 24.812 169656 Good 201 8 201 1993 Mesa
8225000 Out 13.265 227344 Good 192 12 336 1994 Mesa
410000 Out 0.601 13160 Fair 23 25 22 1997 Mesa
9800000 Out 15 236760 Average 268 14 268 1997 Chandler
2100000 Out 2.792 44750 Average 46 11 46 1996 Chandler
5850000 Out 9.621 176224 Good 242 8 232 1993 NWCities
2265000 Out 1.64 30450 Average 0 32 59 2000 Scottsdale
26100000 Out 16.922 315744 Good 320 3 320 1998 Scottsdale
4600000 Out 5.932 98904 Average 96 13 96 1997 Scottsdale
310000 Out 0.551 9600 Good 0 36 12 1994 Scottsdale
12950000 Out 7.86 165280 Good 170 1 152 1997 Scottsdale
340000 Out 0.2829 10555 Average 0 61 12 2002 CentPhoenix
17300000 Out 12.635 257790 Good 420 26 420 2001 NPhoenix
4400000 Out 2.99 85976 Average 122 27 122 2001 NWCities
1232000 Out 1.359 30011 Average 0 13 40 2001 NPhoenix
2160000 Out 1.043 32220 Average 58 23 47 2002 CentPhoenix
10600000 Out 4.44 139612 Good 145 5 140 2001 CentPhoenix
21000000 Out 13.874 292054 Good 330 13 330 2001 Scottsdale
800000 Out 1.071 14090 Average 0 37 20 2001 NWCities
804000 Out 1.0362 14090 Average 0 37 20 2001 NWCities
13000000 Out 10.946 246053 Average 240 20 240 2001 NPhoenix
1230000 Out 1.215 19004 Average 26 15 25 2001 Tempe
5450000 Out 9.037 132910 Average 0 38 160 2001 NWCities
4000000 Out 4.15 80840 Average 80 21 80 2001 Mesa
3400000 Out 1.4832 50800 Average 0 18 68 2001 NPhoenix
2100000 Out 2.716 35794 Average 45 17 45 2001 Mesa
1850000 Out 3.753 72000 Average 0 11 143 1993 CentPhoenix
14000000 Out 13.28 245996 Excellent 453 2 272 1993 Scottsdale
2465000 Out 3.125 71674 Fair 100 17 85 2001 CentPhoenix
22000000 Out 14.336 329922 Good . 2 350 1998 Scottsdale
3500000 Out 2.7 74984 Average 92 26 92 1997 CentPhoenix
3600000 Out 3.711 88368 Average 106 26 104 1997 CentPhoenix
4300000 Out 4.8 99120 Average 145 25 120 1997 CentPhoenix
12500000 Out 5.956 200358 Average 204 7 204 1996 CentPhoenix
17400000 Out 10.444 257890 Good 178 0 274 1996 NPhoenix
208000 Out 0.518 4968 Fair 0 5 8 1991 SWPhoenix
15921061 Out 14.73 270768 Excellent 244 0 248 1998 Mesa
11100000 Out 5.025 171225 Average 188 11 166 1997 Mesa
5899600 Out 8.125 127920 Good 243 13 208 1997 NWCities
215000 Out 0.525 8100 Average 12 32 12 1994 CentPhoenix
244000 Out 0.744 9400 Fair 0 34 16 1994 CentPhoenix
264000 Out 0.6876 8936 Fair 0 26 12 1998 NWCities
24300000 Out 15.132 293416 Good 304 2 304 1998 Scottsdale
330000 Out 0.4108 9296 Average 12 40 12 1998 CentPhoenix
555000 Out 2.254 27200 Average 0 16 34 1995 CentPhoenix
850000 Out 1.321 35000 Good 0 10 40 1992 CentPhoenix
185000 Out 1.029 4416 Average 0 46 9 1996 CentPhoenix
310000 Out 0.906 18000 Average 20 34 20 1994 CentPhoenix
305000 Out 2.148 21343 Fair 0 41 34 1991 CentPhoenix
1320000 Out 4.03 71650 Average 0 26 74 1995 CentPhoenix
325000 Out 0.551 17472 Fair 16 31 16 1994 CentPhoenix
2027500 Out 1.957 53176 Average 82 23 92 1996 CentPhoenix
390000 Out 0.482 15050 Good 0 9 20 1994 CentPhoenix
360000 Out 0.634 21420 Average 42 16 15 1992 NPhoenix
190000 Out 0.42 4466 Good 0 13 8 1993 NPhoenix
950000 Out 2.299 45600 Average 0 9 60 1993 NPhoenix
499000 Out 0.802 11420 Average 0 5 14 1995 NPhoenix
295000 Out 1.405 12800 Average 0 32 16 1993 NPhoenix
990000 Out 3.375 69720 Average 50 22 102 1992 NPhoenix
280000 Out 0.573 10978 Average 0 29 21 1992 NPhoenix
643500 Out 1.23 34800 Average 0 9 39 1992 NPhoenix
1300000 Out 2.32 47836 Average 70 28 70 1994 NPhoenix
4450000 Out 5.362 94952 Average 156 12 156 1997 SWPhoenix
5000000 Out 6.004 134800 Good 0 16 196 1995 Mesa
308000 Out 0.521 13600 Average 18 21 18 1994 Mesa
1735000 Out 1.975 55000 Fair 0 24 88 1998 NWCities
1400000 Out 7.396 48850 Good 46 8 60 1993 SWPhoenix
198000 Out 0.369 5380 Average 0 38 8 1996 Scottsdale
294000 Out 0.3015 5572 Fair 4 13 7 1999 Mesa
445000 Out 0.427 16000 Average 0 35 20 1999 CentPhoenix
1960000 Out 1.5817 45690 Average 0 32 80 1999 CentPhoenix
2800000 Out 2.118 46480 Average 0 32 87 1999 CentPhoenix
930000 Out 0.8714 16080 Average 30 40 28 2000 CentPhoenix
535000 Out 1.0586 13150 Average 16 35 16 2000 CentPhoenix
364500 Out 0.6657 7524 Fair 0 36 9 2000 CentPhoenix
