"Id","Model","Price","Age_08_04","Mfg_Year","Miles","Fuel_Type","HP","Color","Automatic","cc","Doors","Cylinders","Weight","Mfr_Guarantee","ABS","Airbag_1","Airbag_2","Airco","Automatic_airco","Boardcomputer","CD_Player","Powered_Windows","Power_Steering","Radio"
483,"TOYOTA Corolla 1.9 D Wagon Stationwagen",15755,48,2000,39142,"Diesel",69,"Silver",0,1900,5,4,1140,0,1,1,0,1,0,0,0,1,1,1
484,"TOYOTA Corolla 1.6 SDN LINEA SOL 4/5-Doors",15755,55,2000,39142,"Petrol",110,"Green",0,1600,4,4,1035,0,1,1,0,1,0,1,0,1,1,0
485,"TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors",15686.5,54,2000,39134,"Petrol",110,"Red",0,1600,5,4,1080,0,1,1,1,1,0,0,0,1,1,0
486,"ÊTOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",13563,56,2000,38987,"Petrol",110,"Red",0,1600,3,4,1050,0,1,1,1,1,0,0,0,0,1,0
487,"TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",13015,54,2000,38843,"Petrol",97,"Black",0,1400,3,4,1025,0,1,1,1,0,0,0,1,0,1,1
488,"ÊTOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors",14385,50,2000,38695,"Petrol",97,"Green",0,1400,5,4,1060,0,1,1,1,1,0,1,0,0,1,0
489,"ÊTOYOTA Corolla 1.6 VVTI Linea Terra liftback 4/5-Doors",14727.5,50,2000,38317,"Petrol",110,"Blue",0,1600,5,4,1075,0,1,1,0,0,0,0,0,0,1,1
490,"TOYOTA Corolla LIFTBACK 1.9 D Linea Terra 4/5-Doors",12261.5,54,2000,37899,"Diesel",69,"White",0,2000,5,4,1140,0,1,1,0,0,0,0,0,0,1,1
491,"ÊTOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors",16440,56,2000,37899,"Petrol",110,"Black",0,1600,3,4,1050,1,0,1,0,0,0,0,0,1,1,0
492,"TOYOTA Corolla ! 1.6-16v vvt-i sol airco sedan 4/5-Doors",13617.8,53,2000,37625,"Petrol",110,"Blue",0,1600,4,4,1105,0,1,1,1,1,0,1,1,1,1,0
493,"ÊTOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors",15001.5,47,2000,37494,"Petrol",110,"Green",0,1600,4,4,1030,1,1,1,1,0,0,1,0,1,1,0
494,"ÊTOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors",14727.5,54,2000,37426,"Petrol",110,"Green",0,1600,5,4,1075,0,1,1,1,0,0,1,0,0,1,1
495,"ÊTOYOTA Corolla 1.4 VVTI Linea Terra 2/3-Doors",13424.63,51,2000,36657,"Petrol",97,"Silver",0,1400,3,4,1025,0,0,1,0,1,0,0,0,1,1,1
496,"TOYOTA Corolla 1.4 VVT-i Linea Luna liftback 4/5-Doors",16097.5,51,2000,36508,"Petrol",97,"Silver",0,1300,5,4,1060,0,1,1,0,0,0,0,0,1,1,1
497,"TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors",16371.5,54,2000,36498,"Petrol",110,"Blue",0,1600,4,4,1035,1,1,1,1,1,0,1,1,1,1,0
498,"TOYOTA Corolla 1.6 16V VVT I HATCHB SOL 2/3-Doors",15412.5,52,2000,36406,"Petrol",110,"Blue",0,1600,3,4,1045,0,1,1,1,1,0,1,0,1,1,0
499,"ÊTOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",16097.5,54,2000,36365,"Petrol",110,"Red",0,1600,5,4,1075,0,1,1,1,1,0,0,0,1,1,0
500,"TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors",15001.5,55,2000,36270,"Petrol",110,"Black",0,1600,3,4,1050,1,0,1,0,1,0,0,0,1,1,0
501,"ÊTOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors",15412.5,56,2000,36124,"Petrol",110,"Green",0,1600,5,4,1080,1,1,1,1,1,0,1,0,1,1,0
502,"TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",13631.5,53,2000,36003,"Petrol",97,"Blue",0,1400,3,4,1025,0,1,1,1,0,0,1,1,0,1,0
503,"TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors",13289,51,2000,35815,"Petrol",110,"Red",0,1600,5,4,1080,0,1,1,1,1,0,1,0,1,1,0
504,"ÊTOYOTA Corolla 1.6 SDN LINEA SOL 4/5-Doors",16371.5,47,2000,35725,"Petrol",110,"Red",0,1600,4,4,1105,0,1,1,0,1,1,0,0,1,1,0
505,"ÊTOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors",13563,53,2000,35709,"Petrol",110,"White",0,1600,3,4,1040,0,1,1,1,1,0,0,0,0,1,0
506,"TOYOTA Corolla 1.6 16V VVT I HATCHB SOL 2/3-Doors",13686.3,55,2000,35254,"Petrol",110,"Black",0,1600,3,4,1045,0,1,1,1,1,0,1,0,1,1,0
507,"ÊTOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",12980.75,48,2000,35212,"Petrol",97,"Red",0,1400,3,4,1025,0,1,1,1,0,0,1,1,1,1,0
508,"TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors",15755,54,2000,34716,"Petrol",110,"Red",0,1600,5,4,1075,1,1,1,1,0,0,0,0,0,1,0
509,"TOYOTA Corolla 1.6 VVTI Linea Sol Sedan 4/5-Doors",16371.5,53,2000,34482,"Petrol",110,"Blue",0,1600,4,4,1035,1,1,1,0,1,0,0,0,1,1,1
510,"ÊTOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors",15755,55,2000,34109,"Petrol",97,"Red",0,1400,5,4,1060,1,1,1,1,0,0,0,0,0,1,0
511,"TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors",14385,50,2000,33839,"Petrol",110,"Green",0,1600,5,4,1075,0,1,1,1,0,0,1,0,0,1,0
512,"ÊTOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors",14933,46,2000,33364,"Petrol",97,"Grey",0,1400,5,4,1060,1,1,1,1,0,0,1,1,1,1,0
513,"ÊTOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors",16029,52,2000,33277,"Petrol",97,"Grey",0,1400,5,4,1060,1,1,1,1,0,0,0,1,1,1,0
514,"TOYOTA Corolla 1.6 16v Liftback Linea So 4/5-Doors",16303,51,2000,33182,"Petrol",110,"Green",0,1600,5,4,1080,0,1,1,0,1,0,0,0,1,1,0
515,"ÊTOYOTA Corolla 1.6 16V VVT I WAGON TERRA Stationwagen",19111.5,51,2000,33095,"Petrol",110,"Red",0,1600,5,4,1080,1,1,1,1,1,0,1,1,1,1,0
516,"ÊTOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",15001.5,49,2000,33001,"Petrol",97,"Red",0,1400,3,4,1025,0,1,1,1,0,0,1,1,0,1,0
517,"TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",14385,56,2000,32586,"Petrol",97,"Grey",0,1400,3,4,1025,1,1,1,1,0,0,1,1,0,1,0
518,"TOYOTA Corolla 1.4 HB LINEA TERRA 2/3-Doors",14727.5,55,2000,32400,"Petrol",97,"Grey",0,1400,3,4,1085,0,1,1,0,0,0,0,0,0,1,1
519,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",16371.5,55,2000,32395,"Petrol",110,"Green",0,1600,5,4,1070,1,1,1,1,1,0,0,0,0,1,0
520,"TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",13700,56,2000,32308,"Petrol",97,"Grey",0,1400,3,4,1025,0,1,1,1,0,0,1,0,0,1,0
521,"ÊTOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors",14378.15,48,2000,31666,"Petrol",97,"Grey",0,1400,5,4,1060,1,1,1,1,0,0,0,0,0,1,0
522,"TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors",15686.5,50,2000,31314,"Petrol",110,"Grey",0,1600,5,4,1080,1,1,1,1,1,0,1,0,1,1,0
523,"ÊTOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",12878,54,2000,31065,"Petrol",97,"Silver",0,1400,3,4,1025,0,1,1,1,0,0,1,0,0,1,0
524,"TOYOTA Corolla 1.3 G6 liftback 4/5-Doors",16371.5,51,2000,31065,"Petrol",86,"Violet",0,1300,5,4,1045,1,1,1,0,1,0,0,0,1,1,1
525,"TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors",13220.5,53,2000,31046,"Petrol",110,"Red",0,1600,5,4,1075,0,1,1,1,1,0,1,0,1,1,1
526,"ÊTOYOTA Corolla 1.6 HB LINEA TERRA 2/3-Doors",25961.5,49,2000,30797,"Petrol",110,"Grey",0,1600,3,4,1105,0,1,1,0,1,1,0,0,0,1,1
527,"ÊTOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors",15686.5,51,2000,30738,"Petrol",110,"Red",0,1600,3,4,1055,1,1,1,1,1,0,1,0,1,1,1
528,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",14042.5,52,2000,30712,"Petrol",110,"Blue",0,1600,3,4,1050,1,1,1,1,1,0,0,0,1,1,1
529,"TOYOTA Corolla 1.6 16V VVT I HATCHB SOL 2/3-Doors",15686.5,48,2000,30703,"Petrol",110,"Red",0,1600,3,4,1045,1,1,1,1,1,0,1,0,1,1,0
530,"TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",13631.5,54,2000,30671,"Petrol",97,"Grey",0,1400,3,4,1025,0,1,1,1,0,0,0,1,0,1,0
531,"ÊTOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors",14385,56,2000,30277,"Petrol",110,"Black",0,1600,3,4,1055,1,1,1,1,0,0,1,0,1,1,0
532,"TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors",18837.5,54,2000,30052,"Petrol",110,"Green",0,1600,5,4,1080,0,1,1,1,1,0,0,1,1,1,0
533,"TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",13631.5,48,2000,29867,"Petrol",97,"Silver",0,1400,3,4,1025,1,1,1,1,0,0,1,1,0,1,0
534,"TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors",14042.5,54,2000,29730,"Petrol",110,"Red",0,1600,4,4,1030,0,1,1,1,0,0,0,0,0,1,1
535,"ÊTOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors",14864.5,54,2000,29678,"Petrol",110,"Black",0,1600,3,4,1055,1,1,1,1,1,0,1,1,1,1,0
536,"ÊTOYOTA Corolla 1.6 16V VVT I WAGON TERRA Stationwagen",16296.15,52,2000,29629,"Petrol",110,"Red",0,1600,5,4,1075,1,1,1,1,0,0,0,0,0,1,1
537,"TOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors",17741.5,53,2000,29481,"Petrol",110,"Black",0,1600,3,4,1055,0,1,1,1,1,0,1,1,1,1,0
538,"TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors",16371.5,50,2000,29337,"Petrol",110,"Grey",0,1600,5,4,1080,1,1,1,1,1,0,1,1,1,1,0
539,"ÊTOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",14727.5,56,2000,29332,"Petrol",110,"Green",0,1600,5,4,1070,1,1,1,1,0,0,0,0,0,1,0
540,"ÊTOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors",13083.5,54,2000,29112,"Petrol",97,"Red",0,1400,5,4,1060,0,1,1,1,0,0,1,1,0,1,0
541,"ÊTOYOTA Corolla 1.3 Linea Terra liftback 4/5-Doors",15001.5,56,2000,28890,"Petrol",86,"Black",0,1300,5,4,1035,1,1,1,0,0,0,0,0,0,1,0
542,"TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors",16097.5,52,2000,28859,"Petrol",110,"Red",0,1600,4,4,1035,1,1,1,1,1,0,1,1,1,1,0
543,"ÊTOYOTA Corolla LIFTBACK 1.6 Linea terra 4/5-Doors",15001.5,47,2000,28823,"Petrol",110,"Black",0,1600,5,4,1075,0,1,1,0,0,0,0,0,0,1,1
544,"TOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors",17056.5,54,2000,28723,"Petrol",110,"Black",0,1600,3,4,1055,1,1,1,1,1,0,1,1,1,1,0
545,"ÊTOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors",14385,52,2000,28598,"Petrol",110,"Grey",0,1600,4,4,1030,1,1,1,1,1,0,1,0,0,1,1
546,"ÊTOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",14933,50,2000,28580,"Petrol",97,"Red",0,1400,3,4,1025,1,1,1,1,0,0,1,1,0,1,1
547,"ÊTOYOTA Corolla 1.6 16V VVT I WAGON TERRA Stationwagen",17741.5,50,2000,28518,"Petrol",110,"Black",0,1600,5,4,1075,1,1,1,1,0,0,1,0,1,1,1
548,"TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors",15001.5,47,2000,28487,"Petrol",97,"Grey",0,1400,5,4,1060,1,1,1,1,0,0,1,0,0,1,0
549,"TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors",17125,56,2000,28167,"Petrol",110,"Green",0,1600,5,4,1080,1,1,1,1,1,0,0,1,1,1,0
550,"ÊTOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",13631.5,55,2000,27671,"Petrol",97,"Red",0,1400,3,4,1025,0,1,1,1,0,0,0,0,0,1,1
551,"TOYOTA Corolla 1.3 16V HATCHB G6 2/3-Doors",14727.5,56,2000,27151,"Petrol",86,"Grey",0,1300,3,4,1025,1,1,1,1,1,0,0,0,1,1,1
552,"ÊTOYOTA Corolla 1.4 16V VVT I HATCHB SOL 2/3-Doors",17125,48,2000,26790,"Petrol",97,"Black",0,1400,3,4,1030,1,1,1,1,1,0,1,0,1,1,0
554,"TOYOTA Corolla 1.6 Hatchback 2/3-Doors",14316.5,49,2000,25914,"Petrol",110,"Blue",0,1600,3,4,1040,1,1,0,0,0,0,0,0,1,1,1
555,"TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",14727.5,52,2000,25908,"Petrol",97,"Grey",0,1400,3,4,1025,1,1,1,1,0,0,1,0,1,1,0
556,"ÊTOYOTA Corolla 1.6 VVT-i Linea Sol 4/5-Doors",17741.5,49,2000,25868,"Petrol",110,"Silver",0,1600,5,4,1105,0,1,1,0,1,0,0,0,1,1,1
557,"TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors",15063.15,50,2000,25643,"Petrol",97,"Grey",0,1400,5,4,1060,1,1,1,1,0,0,1,0,1,1,1
558,"TOYOTA Corolla 1.6 16V VVT I HATCHB SOL AUT4 2/3-Doors",16371.5,49,2000,25371,"Petrol",110,"Grey",1,1600,3,4,1075,1,1,1,1,1,0,1,0,1,1,0
559,"TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors",15412.5,50,2000,25101,"Petrol",97,"Red",0,1400,5,4,1060,1,1,1,1,0,0,1,0,1,1,0
560,"TOYOTA Corolla 1.6 16V VVT I HATCHB G6 4/5-Doors",16371.5,47,2000,25076,"Petrol",110,"Black",0,1600,5,4,1090,0,1,1,1,1,0,0,0,1,1,0
561,"TOYOTA Corolla 1.3 16V LIFTB G6 4/5-Doors",18837.5,54,2000,25054,"Petrol",86,"Red",0,1300,5,4,1045,0,1,1,1,1,0,0,0,1,1,0
562,"ÊTOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors",15070,47,2000,24852,"Petrol",110,"Black",0,1600,5,4,1080,0,1,1,1,1,0,0,0,1,1,0
563,"TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors",18495,50,2000,24669,"Petrol",110,"Grey",0,1600,5,4,1080,0,1,1,1,1,0,1,1,1,1,0
564,"ÊTOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors",15001.5,54,2000,24411,"Petrol",110,"Green",0,1600,3,4,1040,0,0,1,1,1,0,0,1,1,1,0
565,"ÊTOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",14727.5,54,2000,24231,"Petrol",97,"Grey",0,1400,3,4,1025,0,1,1,1,0,0,1,1,0,1,0
566,"TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",12261.5,47,2000,24169,"Petrol",97,"Grey",0,1400,3,4,1025,0,1,1,1,0,0,1,1,0,1,0
567,"TOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors",17741.5,51,2000,23860,"Petrol",110,"Blue",0,1600,3,4,1055,0,1,1,1,0,0,1,0,1,1,0
568,"ÊTOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",13357.5,56,2000,23275,"Petrol",97,"Grey",0,1400,3,4,1025,0,1,1,1,0,0,1,0,0,1,0
569,"TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",14933,54,2000,22988,"Petrol",97,"Grey",0,1400,3,4,1025,1,1,1,1,0,0,1,1,0,1,0
570,"ÊTOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors",15063.15,55,2000,22619,"Petrol",110,"Grey",0,1600,4,4,1035,1,1,1,1,1,0,1,0,1,1,0
571,"TOYOTA Corolla 1.4 16V VVT I LIFTB SOL 4/5-Doors",14727.5,48,2000,22370,"Petrol",97,"Black",0,1400,5,4,1065,1,1,1,1,1,0,1,0,1,1,0
572,"ÊTOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors",15001.5,52,2000,22367,"Petrol",110,"Grey",0,1600,5,4,1075,0,1,1,1,0,0,1,0,1,1,1
573,"TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors",17810,49,2000,22367,"Petrol",110,"Grey",0,1600,5,4,1080,1,1,1,1,1,0,1,0,1,1,0
574,"ÊTOYOTA Corolla 1.6 16V VVT I HATCHB TERRA AUT4 2/3-Doors",17741.5,45,2000,22367,"Petrol",110,"Green",1,1600,3,4,1070,1,1,1,1,0,0,0,0,0,1,0
575,"TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors",15755,52,2000,22257,"Petrol",110,"Grey",0,1600,5,4,1075,1,1,1,1,0,0,1,0,0,1,0
576,"ÊTOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",15001.5,56,2000,21888,"Petrol",97,"Grey",0,1400,3,4,1025,1,1,1,1,0,0,0,0,0,1,0
577,"TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors",16042.7,48,2000,21834,"Petrol",110,"Red",0,1600,3,4,1055,0,1,1,1,1,0,0,0,1,1,0
578,"TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",13672.6,49,2000,21677,"Petrol",97,"Blue",0,1400,3,4,1025,1,1,1,1,0,0,1,1,0,1,0
579,"TOYOTA Corolla 1.6 16V VVT I WAGON TERRA Stationwagen",16782.5,51,2000,21672,"Petrol",110,"Silver",0,1600,5,4,1075,1,1,1,1,0,0,0,1,0,1,0
580,"ÊTOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors",15755,46,2000,21124,"Petrol",110,"Red",0,1600,5,4,1075,1,1,1,1,1,0,1,0,1,1,0
581,"TOYOTA Corolla 1.6 16v Liftback Linea Sol 4/5-Doors",16371.5,56,2000,21123,"Petrol",110,"Green",0,1600,5,4,1080,1,0,1,0,1,0,0,1,0,1,1
582,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",15755,55,2000,20646,"Petrol",110,"Red",0,1600,3,4,1050,0,1,1,1,1,0,0,0,1,1,0
583,"TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors",16303,46,2000,20516,"Petrol",110,"Grey",0,1600,5,4,1080,1,1,1,1,1,0,1,0,1,1,0
584,"ÊTOYOTA Corolla 1.4 16V VVT I HATCHB SOL 2/3-Doors",16344.1,49,2000,19881,"Petrol",97,"Black",0,1400,3,4,1030,0,1,1,1,1,0,1,0,1,1,0
585,"TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",14385,52,2000,19620,"Petrol",97,"Red",0,1400,3,4,1025,0,1,1,1,1,0,1,1,0,1,0
586,"TOYOTA Corolla 1.4 HB Terra 2/3-Doors",12261.5,56,2000,19260,"Petrol",97,"Red",0,1400,3,4,1025,0,1,0,0,0,0,0,0,0,1,0
587,"TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors",14316.5,46,2000,19140,"Petrol",97,"Red",0,1400,5,4,1060,1,1,1,1,0,0,1,0,0,1,1
588,"ÊTOYOTA Corolla 1.3 16V WAGON LINEA TERRA Stationwagen",14385,55,2000,18925,"Petrol",86,"Blue",0,1300,5,4,1050,1,1,1,1,0,0,0,0,0,1,0
589,"TOYOTA Corolla 1.6 16V VVT I HATCHB SOL AUT4 2/3-Doors",17741.5,50,2000,18444,"Petrol",110,"Green",1,1600,3,4,1075,1,1,1,1,1,0,1,1,1,1,0
590,"ÊTOYOTA Corolla 1.3 16V HATCHB G6 2/3-Doors",13631.5,55,2000,18422,"Petrol",86,"Red",0,1300,3,4,1025,0,1,1,1,1,0,0,0,1,1,0
591,"ÊTOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors",17673,52,2000,18328,"Petrol",110,"Black",0,1600,3,4,1055,1,1,1,1,1,0,1,0,1,1,0
592,"TOYOTA Corolla 1.4 HB LINEA TERRA 2/3-Doors",13631.5,48,2000,17804,"Petrol",97,"Red",0,1400,3,4,1085,0,1,1,0,1,1,0,0,0,1,0
593,"TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",13631.5,55,2000,17086,"Petrol",97,"Grey",0,1400,3,4,1025,1,1,1,1,0,0,1,0,0,1,0
594,"ÊTOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors",15001.5,48,2000,16737,"Petrol",110,"Blue",0,1600,3,4,1040,0,1,1,1,0,0,1,1,1,1,0
595,"TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors",15001.5,53,2000,16541,"Petrol",97,"Blue",0,1400,5,4,1060,0,1,1,1,0,0,1,0,0,1,1
596,"ÊTOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",13631.5,47,2000,16291,"Petrol",97,"Blue",0,1400,3,4,1025,0,1,1,1,0,0,1,0,1,1,0
597,"TOYOTA Corolla LIFTBACK 1.4 16V VVTI TERRA 4/5-Doors",15001.5,50,2000,14071,"Petrol",97,"Grey",0,1400,5,4,1060,0,1,1,0,0,0,0,0,1,1,1
598,"TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",14796,50,2000,13979,"Petrol",97,"Green",0,1400,3,4,1025,0,1,1,1,1,0,1,0,0,1,0
599,"ÊTOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",14385,56,2000,11999,"Petrol",97,"Grey",0,1400,3,4,1025,0,1,1,1,0,0,0,0,0,1,0
600,"ÊTOYOTA Corolla 1.6 SDN LINEA TERRA 4/5-Doors",14316.5,50,2000,10947,"Petrol",110,"Green",0,1600,4,4,1030,0,0,0,0,0,0,0,0,0,0,0
601,"ÊTOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",14522,51,2000,10605,"Petrol",97,"Green",0,1400,3,4,1025,0,1,1,1,0,0,0,1,0,1,0
602,"TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",14316.5,48,2000,9320,"Petrol",97,"Red",0,1400,3,4,1025,1,1,1,1,0,0,1,0,0,1,0
603,"ÊTOYOTA Corolla 1.4 16V VVT I LIFTB SOL 4/5-Doors",17741.5,50,2000,6343,"Petrol",97,"Grey",0,1400,5,4,1065,0,1,1,1,1,0,1,0,1,1,0
604,"TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA AUT4 2/3-Doors",15412.5,47,2000,3298,"Petrol",110,"Green",1,1600,3,4,1070,0,1,1,1,1,0,1,0,0,1,0
605,"TOYOTA Corolla 2.0 d HB Diesel 2/3-Doors",10275,50,2000,1,"Diesel",90,"Green",0,2000,3,4,1260,0,1,1,0,1,0,0,0,1,1,1
606,"TOYOTA Corolla 1.4 VVT-i Terra 2/3-Doors",12261.5,52,2000,19260,"Petrol",97,"Grey",0,1398,3,4,1025,0,1,1,0,0,0,1,0,0,0,0
607,"TOYOTA Corolla 2.0 DSL SEDAN LINEA TERRA 4/5-Doors",9521.5,58,1999,127366,"Diesel",72,"Silver",0,2000,4,4,1100,0,1,1,1,0,0,0,0,0,1,0
608,"TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors",10823,68,1999,126901,"Diesel",72,"Black",0,2000,3,4,1115,0,1,1,1,0,0,0,0,1,1,0
609,"TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors",8151.5,68,1999,120871,"Petrol",86,"Red",0,1300,4,4,1000,0,1,1,1,0,0,0,0,0,1,0
610,"TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors",10275,59,1999,118606,"Diesel",72,"Grey",0,2000,3,4,1115,0,1,1,1,1,0,0,0,0,1,0
611,"TOYOTA Corolla 2.0 DSL LIFTB LINEA LUNA 4/5-Doors",10275,62,1999,114009,"Diesel",72,"Silver",0,2000,5,4,1140,0,1,1,1,1,0,0,0,1,1,1
612,"TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors",9453,65,1999,109463,"Diesel",72,"Grey",0,2000,3,4,1115,0,1,1,1,1,0,0,0,0,1,0
613,"TOYOTA Corolla 2.0 DSL SEDAN LINEA TERRA 4/5-Doors",7878.87,67,1999,108624,"Diesel",72,"Red",0,2000,4,4,1100,0,1,1,1,1,0,0,0,0,1,0
614,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",9521.5,68,1999,96749,"Petrol",86,"Green",0,1300,3,4,1015,0,1,1,1,0,0,0,0,1,1,1
615,"TOYOTA Corolla 1.6 Linea Terra Comfort 4/5-Doors",10891.5,67,1999,96612,"Petrol",110,"Violet",0,1600,5,4,1050,0,1,1,0,0,0,0,0,1,1,0
616,"TOYOTA Corolla 2.0 DSL HATCHB LINEA LUNA 2/3-Doors",10617.5,59,1999,96167,"Diesel",72,"Black",0,2000,3,4,1120,0,1,1,1,1,0,0,1,1,1,0
617,"TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors",10891.5,64,1999,95967,"Diesel",72,"Green",0,2000,5,4,1135,0,1,1,1,1,0,0,0,0,1,1
618,"TOYOTA Corolla 1.6 16V HATCHB G6 2/3-Doors",11302.5,64,1999,93558,"Petrol",110,"Blue",0,1600,3,4,1065,0,1,1,1,1,0,0,0,1,1,0
619,"TOYOTA Corolla 2.0diesel Stationwagen",8562.5,67,1999,92574,"Diesel",90,"Blue",0,2000,5,4,1135,0,1,1,1,0,0,0,0,1,1,0
620,"TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors",13015,62,1999,91726,"Diesel",72,"White",0,2000,5,4,1135,0,1,1,1,1,0,0,0,0,1,0
